,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.00026082993,0.00015473366,-1.5079975e-05,-0.0010328293,1.6987324e-05,-1.3947487e-05,-2.7239323e-05,-1.5854836e-05,-0.0016794205,-0.0013456345,-0.00038003922,0.00019431114,-2.861023e-06,-0.00035977364,-0.00044584274,-0.001159668,5.108118e-05,-0.0005135536,-6.997585e-05,-0.00014448166,0.00054359436,0.00011128187,-0.00014543533,-0.0035972595,7.265806e-05,7.0512295e-05,-0.00018930435,-0.00020813942,2.3782253e-05,4.9471855e-06,0.00017309189,-5.9604645e-07
1,0.0006828308,-0.0002360344,0.0025615692,-0.00068473816,6.4611435e-05,0.00068569183,-1.9311905e-05,-0.00019061565,-8.302927e-05,-0.0006327629,-0.0012140274,0.00016641617,-0.0003848076,-9.5427036e-05,0.00014567375,-2.6881695e-05,-0.00021064281,0.00016880035,0.00010818243,0.0003066063,-0.00015747547,0.00013911724,-0.0005054474,2.169609e-05,5.4895878e-05,-0.0011482239,3.3080578e-05,7.70092e-05,0.0015029907,0.001203537,0.00027918816,-0.0005350113
2,-0.0001540184,-0.0001950264,0.00027775764,0.00016343594,-0.0021972656,-0.0002655983,0.00042676926,0.00048446655,0.00020682812,-1.8417835e-05,-0.00064992905,0.0003168583,-0.000705719,-0.00039315224,-0.0012493134,-0.0014076233,-0.00056934357,-0.00026845932,0.00063467026,-0.0012073517,-0.00029706955,-2.7358532e-05,-0.00014567375,-6.914139e-05,0.0005917549,-9.256601e-05,0.00025224686,0.000105798244,-0.00157547,0.00017154217,0.00028848648,-0.00013160706
3,-0.003955841,-0.0044403076,-0.000831604,4.172325e-07,0.0002092123,6.9856644e-05,0.00027418137,-5.2273273e-05,-0.0046958923,0.0019359589,-0.0002450943,-0.003534317,-0.0012178421,0.0006132126,4.208088e-05,-0.00030946732,-0.0014743805,0.00061416626,-0.0013160706,0.0035152435,-0.00031971931,-0.0022125244,-0.00724411,0.0013418198,0.000936985,-0.0006289482,0.00020456314,-0.000100016594,-0.0017032623,-0.0035266876,0.0022563934,0.0076026917
4,-0.00047183037,-0.0025157928,-0.00843811,0.006275177,0.0008382797,-0.0060577393,0.004547119,0.0013237,-0.00021660328,6.93202e-05,-0.006626129,0.00064086914,-0.0032596588,0.0021324158,-0.0040740967,-0.0046653748,0.0020370483,-0.004020691,-0.0015010834,-0.007007599,0.00031518936,0.014564514,0.0026340485,0.0031261444,0.0038776398,0.00020122528,-0.00020647049,-0.0014705658,0.0043678284,0.0005578995,-0.0015764236,-0.0039863586
5,0.0005927086,-0.004508972,-0.00045394897,0.0020656586,0.004737854,0.019729614,0.0039367676,-0.00258255,7.086992e-05,-0.0011472702,2.3841858e-07,-0.0017261505,-0.00029969215,-0.00042366982,-1.4483929e-05,-0.0010070801,0.00013816357,0.0006427765,-0.005859375,-0.014022827,7.879734e-05,0.0020580292,-0.012718201,0.0012149811,-0.010787964,-0.003206253,-4.351139e-06,0.006175995,-0.0007004738,-0.00033283234,0.00046110153,0.0017499924
6,0.0054512024,-0.004081726,0.0013246536,-0.0026378632,-0.0062942505,3.373623e-05,-0.002035141,0.0060691833,-0.00018298626,-0.008964539,0.0005583763,0.00020575523,0.012252808,-0.008049011,0.0050964355,0.0022354126,-0.0005235672,-0.0023918152,-0.02255249,-0.005405426,-0.007572174,-0.0054130554,0.005935669,0.0014238358,0.00038170815,-0.005180359,-0.00053977966,-0.0019159317,-0.0035381317,0.0049209595,-0.0013132095,-0.0063056946
7,-0.0073165894,-3.707409e-05,0.0005903244,-0.0054473877,-0.0006451607,0.01033783,0.0018901825,-0.0073928833,0.010467529,0.0023670197,-0.0075035095,-0.0032634735,-0.014572144,-0.008773804,-0.0050811768,-0.0131073,-0.036010742,0.015220642,0.02861023,-0.008728027,-0.009971619,-0.009147644,-0.013549805,0.015106201,0.0015878677,0.002445221,0.008094788,-0.01965332,0.0063934326,0.0029315948,-0.0038719177,-0.014762878
8,-0.0031604767,-0.0008921623,-0.023269653,0.0016422272,0.0033454895,0.016571045,-0.004283905,0.004890442,-0.005584717,-0.015151978,-0.006931305,0.021652222,-0.0015239716,0.00058698654,0.0020046234,-0.0023612976,0.0026245117,0.006084442,-0.008720398,-0.0029258728,0.0011548996,-0.016357422,-0.004058838,0.027252197,-0.053771973,0.0118255615,-0.015991211,0.010612488,-0.0211792,-0.0010137558,0.013633728,0.0079956055
9,0.039093018,-0.0056533813,-0.020767212,-0.016921997,0.00712204,-0.017868042,0.014022827,0.0009975433,0.01360321,-0.01739502,0.0084991455,-7.516146e-05,0.015701294,0.009132385,-0.0027427673,0.005104065,-0.060028076,0.06762695,0.009246826,-0.062164307,-0.00081157684,0.008285522,0.033233643,-0.01309967,-0.016067505,-0.0024089813,0.0024719238,0.0037269592,0.0067443848,-0.02659607,0.0021190643,-0.014625549
10,-0.013023376,0.0071487427,0.0012626648,-0.003622055,-0.009651184,-0.0012264252,0.006210327,-0.00029277802,-0.007686615,0.0031929016,-0.0023822784,0.0029506683,-0.0005669594,-0.0059394836,0.0011453629,-0.00422287,0.006713867,-0.023529053,0.01927185,0.00844574,0.0075416565,0.005657196,-0.034057617,-0.0025863647,-0.02255249,0.0077819824,-0.0071792603,0.009773254,0.0032577515,-0.0054397583,0.0070762634,0.00051259995
11,0.00040483475,-0.014289856,-0.009796143,-0.016433716,0.007904053,0.0067443848,0.0029411316,-0.0035381317,0.007194519,-0.0026874542,-0.0007381439,-0.00680542,0.0065460205,-0.025543213,0.020370483,0.015411377,-0.006095886,0.0037269592,0.0027866364,-0.0038146973,0.0016031265,-0.006866455,-0.015655518,-0.0005297661,-0.011680603,0.0027561188,0.005207062,0.006958008,-0.001493454,0.0011367798,0.00088071823,-0.00027275085
12,0.010177612,0.0037822723,0.0022220612,-0.00029087067,-0.022216797,-0.0057411194,0.061065674,-0.002368927,0.008705139,-0.008834839,0.0060577393,0.010894775,-0.017333984,0.004360199,-0.0020809174,0.0031280518,0.00078201294,0.008071899,-0.012252808,-0.00045657158,-0.008163452,0.003774643,0.0018205643,0.0090408325,-0.0079574585,-0.010818481,-0.012619019,0.0004582405,0.011566162,-0.008079529,-0.0018949509,0.019821167
13,-0.0072288513,-0.0016593933,0.010604858,0.012710571,0.0040626526,0.0020484924,0.0032463074,0.013008118,-0.0135650635,-0.020706177,0.010345459,0.0025119781,-0.0001872778,-0.00869751,0.0099487305,0.005809784,-0.018829346,-0.024719238,0.018585205,-0.003993988,0.0064735413,0.0010118484,-0.0011577606,0.011306763,-0.00072193146,-0.002714157,-0.002664566,0.0073242188,-0.019882202,0.0042381287,0.001033783,0.047546387
14,0.019836426,0.0010099411,0.012939453,-0.01449585,-0.004600525,0.0041503906,0.0057868958,-0.000808239,-0.0039711,-0.013931274,-0.0057296753,-0.0063934326,-0.004951477,0.008224487,0.0021800995,-0.01890564,0.016296387,0.011138916,-0.0019569397,-0.005748749,0.0087509155,-0.008895874,0.0039978027,0.00068998337,0.009559631,-0.011871338,-0.0054626465,-0.006210327,-0.005924225,0.011474609,0.008544922,0.011039734
15,-0.0074691772,0.0019836426,-0.0018491745,-0.00029563904,0.024230957,0.0015249252,0.03036499,-0.007865906,0.00051641464,0.009017944,0.0118255615,-0.0032520294,0.0009403229,-0.0055122375,0.005680084,0.0021705627,-0.0008583069,0.0020198822,-0.008369446,0.01108551,-0.0019931793,0.0051193237,0.0021514893,0.018600464,0.0029010773,0.022155762,-0.0015974045,-0.0014667511,-0.00011706352,2.2470951e-05,0.00072288513,-0.008392334
16,0.0024738312,-0.002407074,0.0036392212,-0.00020766258,0.042022705,-0.004940033,-0.021911621,0.0008201599,-0.0021152496,0.011772156,0.011932373,0.0003285408,0.011390686,-0.013084412,0.0066490173,0.002029419,-0.0039138794,0.010246277,0.010627747,0.012008667,-0.0006904602,9.924173e-05,-0.0014362335,-0.00028514862,-0.0020275116,0.012329102,0.009269714,0.03466797,0.008003235,0.019714355,-0.041259766,-0.005332947
17,-0.038726807,0.0109939575,-0.0047683716,-0.02281189,0.0038528442,-0.0037631989,0.039031982,0.0061569214,0.00083875656,0.0016069412,0.0008363724,0.0005426407,0.0026111603,0.00025320053,0.005050659,-0.0041542053,0.0011405945,0.001405716,0.0026607513,0.0019721985,0.0001398325,0.00045681,0.012069702,0.0015306473,-0.00466156,0.0006890297,0.009155273,0.016098022,-0.015037537,0.0008869171,0.0021705627,0.015487671
18,0.006095886,-0.0007095337,-0.0015983582,0.0012655258,-0.0014257431,0.00040912628,-0.00048971176,0.012168884,0.004962921,0.0012598038,0.002155304,-0.0036773682,0.0077552795,-0.0005493164,0.001077652,-0.004875183,-0.0031852722,-0.00013935566,-0.000910759,0.0003528595,-0.0015230179,-0.00049066544,0.0020179749,-7.408857e-05,-0.00095558167,-0.0024757385,0.0023975372,0.0025672913,0.0020198822,-0.0016450882,0.0006585121,0.00097227097
19,0.000279665,-0.0028362274,0.0007619858,-0.0012493134,-0.00021541119,-0.00089883804,-0.0011854172,0.002910614,0.0076560974,-0.000831604,-0.0066223145,0.02720642,-0.00044441223,0.00023198128,0.0017366409,0.0070495605,-0.008056641,-0.0026550293,-0.006164551,-9.381771e-05,-0.0019340515,-0.00013136864,0.0006556511,0.0019836426,-0.0015697479,-0.00014925003,0.002286911,-0.0021839142,0.0026607513,0.0073432922,0.0031204224,0.000954628
20,-0.017456055,-0.00092315674,0.00097084045,0.005844116,-0.00063943863,-0.00068855286,-0.0007648468,0.0003836155,0.005004883,0.011566162,-9.179115e-06,0.001408577,-4.351139e-06,-0.002439499,0.0015077591,0.0005197525,-0.0008249283,-0.0036125183,0.0046310425,-0.004524231,-0.00017988682,0.0009469986,-0.00040125847,0.0004348755,0.0030918121,0.0013580322,0.00036907196,0.00086021423,0.00023651123,0.0024967194,0.010810852,0.0014715195
21,-0.0002822876,-0.0024929047,0.0007996559,-0.0062713623,0.0004968643,-0.00023698807,-0.0031089783,0.0031433105,0.0074653625,-0.0027751923,-0.0042304993,-0.0005054474,0.0031051636,0.014877319,-9.7990036e-05,-0.0018558502,-0.006263733,0.011192322,0.006504059,0.0033245087,5.185604e-06,0.0006933212,0.0006594658,-0.0011854172,-0.00026988983,0.0028247833,0.0033359528,-0.0005722046,-0.0003592968,0.0011005402,-9.971857e-05,-0.0005874634
22,0.00085020065,0.0008382797,0.001958847,0.003967285,0.0014705658,-0.003107071,0.0034370422,-0.0005130768,0.0019073486,0.0011577606,-0.00051259995,-0.001958847,0.0002901554,-0.000187397,-0.0002257824,3.194809e-05,-0.008529663,0.01751709,0.0098724365,0.00017905235,-8.791685e-05,-0.0019369125,0.002840042,-0.0006380081,-0.00070238113,0.0032424927,0.0015935898,-0.011459351,0.001206398,-0.00011461973,0.0024299622,-0.0053634644
23,-0.004360199,-0.0037345886,-0.002960205,0.00020551682,0.0008330345,-0.0035858154,-0.00019359589,-0.0018720627,0.012145996,0.00019276142,0.00062942505,-0.006538391,0.0014429092,-0.00045609474,0.00061655045,-0.00217247,0.00088071823,7.420778e-05,0.0022392273,-0.0012331009,2.1576881e-05,0.00044202805,0.0002579689,-0.0022945404,0.0025100708,-0.00043463707,0.002620697,0.004207611,0.00031995773,-0.00687027,-0.0012922287,0.0020580292
24,0.0007367134,-0.020339966,0.0037612915,0.00021791458,0.005973816,0.0032520294,-0.0028533936,0.0012388229,0.0023384094,0.0006594658,-0.0004515648,-0.00017380714,0.0033664703,0.0047454834,-0.005332947,0.00014042854,-2.7894974e-05,0.0002810955,-0.0003376007,0.0008621216,0.00015461445,0.00020265579,6.7949295e-06,0.0012788773,-0.00017499924,0.0017786026,-0.00016844273,-0.0016069412,0.0005283356,0.0033245087,-1.6629696e-05,0.002035141
25,-0.00089359283,-0.0039482117,-0.00013875961,-0.0007867813,0.00033807755,-0.0016317368,-0.0008382797,0.00092601776,-0.008796692,-0.010223389,0.00020062923,-0.0023403168,-0.0025939941,-0.0022888184,0.0001963377,0.002401352,0.0063972473,-0.000998497,0.0043945312,0.00598526,0.0013198853,-0.007598877,0.00039625168,0.002248764,0.0033512115,-0.0003657341,0.0018520355,0.0032806396,-0.0033454895,-0.0024757385,-0.004928589,-0.0037937164
26,0.0018749237,0.011695862,-0.003709793,-0.007434845,0.01499176,-0.004524231,0.002456665,0.00047779083,0.014335632,0.0013618469,-0.0017547607,-0.0008339882,-0.00012946129,0.00018548965,-7.4863434e-05,2.682209e-06,-0.004219055,-0.00056266785,-0.00051927567,-0.0027542114,0.0021305084,0.0051498413,-0.02960205,0.008544922,9.548664e-05,0.0044136047,-0.0041275024,-0.0014257431,0.0032749176,-0.0012083054,0.0013074875,0.0013036728
27,-0.0015487671,0.00052022934,0.0006480217,-2.8014183e-06,0.00018501282,0.0006403923,-0.0013713837,0.0003759861,0.0003299713,0.00097465515,-0.0018177032,-0.00289917,0.001499176,0.0068855286,-0.011688232,-0.0052871704,-0.0046920776,-0.005054474,-0.004432678,0.0043678284,0.0001206398,0.003025055,-0.0011920929,-0.00051116943,-0.0026779175,-0.0008802414,0.000518322,-0.0012836456,0.00053215027,-0.0014657974,0.0008511543,-0.0019521713
28,0.0031604767,-0.0017051697,0.0025100708,0.00017642975,-0.00017213821,0.005783081,-0.004360199,-0.0008816719,-0.015220642,0.0062675476,0.0010490417,-0.0030784607,0.00016903877,0.00048446655,-0.00064229965,-0.0004348755,-0.00084114075,-0.006374359,-0.0010786057,0.0017738342,-0.00025105476,-0.0004849434,0.005458832,0.0023517609,0.00076293945,-3.3140182e-05,-0.0015735626,-0.000936985,0.004676819,-0.010543823,0.024887085,-0.0015296936
